,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
280,[-18],[-18],[-16],[-36],[-0.05555555555555555],"[2, -18]",[],error,error,error,error,error,-16,error,error,error,error,error,error,error,error,error,error,error
281,"[-21, -2, 17, -10, -10, 9, 16, 12, -11, 8, -19]","[-19, -10, 17, 12, -2, 9, -11, -10, -21, 8, 16]","[-19, 0, 19, -8, -8, 11, 18, 14, -9, 10, -17]","[-42, -4, 34, -20, -20, 18, 32, 24, -22, 16, -38]","[-0.047619047619047616, -0.5, 0.058823529411764705, -0.1, -0.1, 0.1111111111111111, 0.0625, 0.08333333333333333, -0.09090909090909091, 0.125, -0.05263157894736842]","[-21, -2, 17, -10, -10, 9, 16, 12, -11, 8, 2, -19]","[-21, -2, 17, -10, -10, 9, 12, -11, 8, -19]",28,29,32,56,0.1736111111111111,28,21,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
282,"[-27, 16, -15, -14, -4, 9, -24, -20, -13, 4]","[-20, 16, -13, -4, 9, -24, -27, -15, -14, 4]","[-25, 18, -13, -12, -2, 11, -22, -18, -11, 6]","[-54, 32, -30, -28, -8, 18, -48, -40, -26, 8]","[-0.037037037037037035, 0.0625, -0.06666666666666667, -0.07142857142857142, -0.25, 0.1111111111111111, -0.041666666666666664, -0.05, -0.07692307692307693, 0.25]","[-27, 16, 2, -15, -14, -4, 9, -24, -20, -13, 4]","[-27, 16, -15, -14, -4, -24, -20, -13, 4]",5,5,9,10,0.17307692307692307,18,1,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
283,"[-2, 0, 20]","[0, 20, -2]","[0, 2, 22]","[-4, 0, 40]","[-0.5, 'ZeroDivisionError', 0.05]","[-2, 2, 0, 20]","[-2, 20]",20,20,24,40,error,20,18,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
284,"[15, -3, 2, 15, -3, 17, 8, 1, -11, 7, -8, -14, 12]","[-14, 2, 15, 1, 15, 17, 7, -11, -8, -3, -3, 8, 12]","[17, -1, 4, 17, -1, 19, 10, 3, -9, 9, -6, -12, 14]","[30, -6, 4, 30, -6, 34, 16, 2, -22, 14, -16, -28, 24]","[0.06666666666666667, -0.3333333333333333, 0.5, 0.06666666666666667, -0.3333333333333333, 0.058823529411764705, 0.125, 1.0, -0.09090909090909091, 0.14285714285714285, -0.125, -0.07142857142857142, 0.08333333333333333]","[15, -3, 2, 15, -3, 17, 8, 1, -11, 7, -8, -14, 2, 12]","[15, -3, 2, -3, 17, 8, 1, -11, 7, -8, -14, 12]",25,32,29,50,1.125,25,25,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
285,[-21],[-21],[-19],[-42],[-0.047619047619047616],"[2, -21]",[],error,error,error,error,error,-19,error,error,error,error,error,error,error,error,error,error,error
286,"[17, -21, -1, -15, -20, -21, -12, -18, -13, -30, 0]","[0, 17, -15, -21, -30, -21, -12, -20, -1, -18, -13]","[19, -19, 1, -13, -18, -19, -10, -16, -11, -28, 2]","[34, -42, -2, -30, -40, -42, -24, -36, -26, -60, 0]","[0.058823529411764705, -0.047619047619047616, -1.0, -0.06666666666666667, -0.05, -0.047619047619047616, -0.08333333333333333, -0.05555555555555555, -0.07692307692307693, -0.03333333333333333, 'ZeroDivisionError']","[17, -21, -1, -15, 2, -20, -21, -12, -18, -13, -30, 0]","[17, -21, -15, -20, -21, -12, -18, -13, -30, 0]",-4,17,0,-8,error,-4,-4,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
287,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
288,"[-26, -13, -8, 5, 0]","[-26, 0, 5, -13, -8]","[-24, -11, -6, 7, 2]","[-52, -26, -16, 10, 0]","[-0.038461538461538464, -0.07692307692307693, -0.125, 0.2, 'ZeroDivisionError']","[2, -26, -13, -8, 5, 0]","[-13, -8, 5, 0]",5,5,9,10,error,5,5,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
289,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
290,"[-4, -13, -15, -12, 7, -7, -12, 20]","[-13, -15, 7, -4, 20, -12, -12, -7]","[-2, -11, -13, -10, 9, -5, -10, 22]","[-8, -26, -30, -24, 14, -14, -24, 40]","[-0.25, -0.07692307692307693, -0.06666666666666667, -0.08333333333333333, 0.14285714285714285, -0.14285714285714285, -0.08333333333333333, 0.05]","[-4, -13, 2, -15, -12, 7, -7, -12, 20]","[-4, -13, -15, -12, 7, -12, 20]",8,16,12,16,0.05952380952380952,8,8,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
291,"[-11, -6, -24]","[-24, -6, -11]","[-9, -4, -22]","[-22, -12, -48]","[-0.09090909090909091, -0.16666666666666666, -0.041666666666666664]","[-11, 2, -6, -24]","[-6, -24]",-17,-17,-13,-34,-0.20833333333333331,-4,-30,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
292,"[-15, -7, 8, -23, 0, -1, -33, -27]","[-7, -15, 0, -27, -23, -1, -33, 8]","[-13, -5, 10, -21, 2, 1, -31, -25]","[-30, -14, 16, -46, 0, -2, -66, -54]","[-0.06666666666666667, -0.14285714285714285, 0.125, -0.043478260869565216, 'ZeroDivisionError', -1.0, -0.030303030303030304, -0.037037037037037035]","[-15, -7, 8, -23, 0, -1, 2, -33, -27]","[-15, -7, 8, -23, -1, -33, -27]",1,-15,5,2,error,1,1,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
293,"[14, -10, -7, -3, 15, 5]","[5, 14, 15, -10, -3, -7]","[16, -8, -5, -1, 17, 7]","[28, -20, -14, -6, 30, 10]","[0.07142857142857142, -0.1, -0.14285714285714285, -0.3333333333333333, 0.06666666666666667, 0.2]","[14, -10, -7, -3, 15, 5, 2]","[14, -10, -7, -3, 5]",20,29,24,40,0.26666666666666666,20,4,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
294,"[15, 18, -7]","[-7, 15, 18]","[17, 20, -5]","[30, 36, -14]","[0.06666666666666667, 0.05555555555555555, -0.14285714285714285]","[15, 18, -7, 2]","[18, -7]",33,33,37,66,0.12222222222222222,33,11,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
295,"[17, -5, -7, 2, -2]","[-5, -2, 17, -7, 2]","[19, -3, -5, 4, 0]","[34, -10, -14, 4, -4]","[0.058823529411764705, -0.2, -0.14285714285714285, 0.5, -0.5]","[17, -5, 2, -7, 2, -2]","[-5, -7, 2, -2]",12,15,16,24,0.35714285714285715,12,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
296,"[-17, 7, 1, -2, -14, 26, 7, 25, 20, 10, -12, 30]","[26, 25, -17, 30, -2, -12, 20, 1, 7, 7, 10, -14]","[-15, 9, 3, 0, -12, 28, 9, 27, 22, 12, -10, 32]","[-34, 14, 2, -4, -28, 52, 14, 50, 40, 20, -24, 60]","[-0.058823529411764705, 0.14285714285714285, 1.0, -0.5, -0.07142857142857142, 0.038461538461538464, 0.14285714285714285, 0.04, 0.05, 0.1, -0.08333333333333333, 0.03333333333333333]","[-17, 7, 1, 2, -2, -14, 26, 7, 25, 20, 10, -12, 30]","[-17, 7, 1, -14, 26, 7, 25, 20, 10, -12, 30]",45,51,49,90,1.1428571428571428,45,45,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
297,"[13, -27, 2, -11, 0, 16, 13, 24, 11]","[-11, 0, 24, 16, -27, 13, 11, 13, 2]","[15, -25, 4, -9, 2, 18, 15, 26, 13]","[26, -54, 4, -22, 0, 32, 26, 48, 22]","[0.07692307692307693, -0.037037037037037035, 0.5, -0.09090909090909091, 'ZeroDivisionError', 0.0625, 0.07692307692307693, 0.041666666666666664, 0.09090909090909091]","[13, -27, 2, -11, 0, 2, 16, 13, 24, 11]","[13, 2, -11, 0, 16, 13, 24, 11]",37,40,41,74,error,37,37,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
298,"[2, 9, 10, 2, -14, -7, -20, -2]","[9, -7, 2, -20, -2, 2, 10, -14]","[4, 11, 12, 4, -12, -5, -18, 0]","[4, 18, 20, 4, -28, -14, -40, -4]","[0.5, 0.1111111111111111, 0.1, 0.5, -0.07142857142857142, -0.14285714285714285, -0.05, -0.5]","[2, 9, 10, 2, -14, -7, -20, 2, -2]","[2, 9, 10, 2, -7, -20, -2]",19,12,23,38,0.6111111111111112,19,19,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
299,"[18, -24, 6, 10, 2, -11]","[18, 10, -11, -24, 6, 2]","[20, -22, 8, 12, 4, -9]","[36, -48, 12, 20, 4, -22]","[0.05555555555555555, -0.041666666666666664, 0.16666666666666666, 0.1, 0.5, -0.09090909090909091]","[2, 18, -24, 6, 10, 2, -11]","[18, 6, 10, 2, -11]",16,28,20,32,0.6,20,24,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
300,"[0, 7, 9, -4, -5, -10, 6, 14, 16, 17, -7]","[-7, 0, 7, 17, 9, -4, 14, 6, 16, -10, -5]","[2, 9, 11, -2, -3, -8, 8, 16, 18, 19, -5]","[0, 14, 18, -8, -10, -20, 12, 28, 32, 34, -14]","['ZeroDivisionError', 0.14285714285714285, 0.1111111111111111, -0.25, -0.2, -0.1, 0.16666666666666666, 0.07142857142857142, 0.0625, 0.058823529411764705, -0.14285714285714285]","[0, 2, 7, 9, -4, -5, -10, 6, 14, 16, 17, -7]","[0, 7, 9, -4, -5, -10, 6, 14, 17, -7]",33,26,37,66,error,33,31,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
301,"[8, -18, -7, -9, -4, 3, -22, 13, -12, -16]","[-9, -22, 13, -18, 8, -7, -4, 3, -16, -12]","[10, -16, -5, -7, -2, 5, -20, 15, -10, -14]","[16, -36, -14, -18, -8, 6, -44, 26, -24, -32]","[0.125, -0.05555555555555555, -0.14285714285714285, -0.1111111111111111, -0.25, 0.3333333333333333, -0.045454545454545456, 0.07692307692307693, -0.08333333333333333, -0.0625]","[8, 2, -18, -7, -9, -4, 3, -22, 13, -12, -16]","[8, -18, -7, -4, 3, -22, 13, -12, -16]",1,1,5,2,0.28787878787878785,10,1,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
302,"[4, -4, -16, -18, 8, -25, 9, 4, -10, 15]","[8, 4, -10, 9, -18, -16, 15, -4, 4, -25]","[6, -2, -14, -16, 10, -23, 11, 6, -8, 17]","[8, -8, -32, -36, 16, -50, 18, 8, -20, 30]","[0.25, -0.25, -0.0625, -0.05555555555555555, 0.125, -0.04, 0.1111111111111111, 0.25, -0.1, 0.06666666666666667]","[2, 4, -4, -16, -18, 8, -25, 9, 4, -10, 15]","[-4, -16, -18, 8, -25, 9, 4, -10, 15]",13,12,17,26,0.3611111111111111,13,13,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
303,"[6, -20]","[-20, 6]","[8, -18]","[12, -40]","[0.16666666666666666, -0.05]","[6, -20, 2]",[-20],-14,-14,-10,-28,0.11666666666666665,-14,error,No-violate,Violate,Violate,No-violate,error,0,1,1,0,error
304,"[13, 2]","[2, 13]","[15, 4]","[26, 4]","[0.07692307692307693, 0.5]","[13, 2, 2]",[13],15,15,19,30,0.5769230769230769,15,error,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,error
305,"[-29, 11, 4]","[11, 4, -29]","[-27, 13, 6]","[-58, 22, 8]","[-0.034482758620689655, 0.09090909090909091, 0.25]","[2, -29, 11, 4]","[11, 4]",15,15,19,30,0.34090909090909094,15,15,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
306,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
307,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
308,"[-8, -18, 15, -12]","[-12, 15, -8, -18]","[-6, -16, 17, -10]","[-16, -36, 30, -24]","[-0.125, -0.05555555555555555, 0.06666666666666667, -0.08333333333333333]","[2, -8, -18, 15, -12]","[-8, -18, 15]",3,7,7,6,0.011111111111111113,3,-3,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
309,"[3, -23, -13, -6]","[-6, -23, -13, 3]","[5, -21, -11, -4]","[6, -46, -26, -12]","[0.3333333333333333, -0.043478260869565216, -0.07692307692307693, -0.16666666666666666]","[3, -23, 2, -13, -6]","[3, -23, -6]",-19,-10,-15,-38,0.28985507246376807,-11,-20,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
310,"[-22, -16, 18, -1, 14, 20, -18, 23, -12, 3, -24, 19, -8, -25]","[-16, -24, -8, 23, 3, -22, -25, 14, 19, -1, -18, 20, 18, -12]","[-20, -14, 20, 1, 16, 22, -16, 25, -10, 5, -22, 21, -6, -23]","[-44, -32, 36, -2, 28, 40, -36, 46, -24, 6, -48, 38, -16, -50]","[-0.045454545454545456, -0.0625, 0.05555555555555555, -1.0, 0.07142857142857142, 0.05, -0.05555555555555555, 0.043478260869565216, -0.08333333333333333, 0.3333333333333333, -0.041666666666666664, 0.05263157894736842, -0.125, -0.04]","[-22, -16, 18, -1, 14, 20, -18, 2, 23, -12, 3, -24, 19, -8, -25]","[-22, -16, 18, -1, 14, 20, -18, -12, 3, -24, 19, -8, -25]",34,38,38,68,0.29166666666666663,34,34,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
311,"[8, -15, -19, -7, 14, 19]","[8, 19, -19, -15, 14, -7]","[10, -13, -17, -5, 16, 21]","[16, -30, -38, -14, 28, 38]","[0.125, -0.06666666666666667, -0.05263157894736842, -0.14285714285714285, 0.07142857142857142, 0.05263157894736842]","[8, -15, -19, -7, 14, 19, 2]","[8, -15, -19, -7, 19]",33,27,37,66,0.12406015037593984,33,12,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
312,"[-6, 10, 13, 23, -4, -9, -9, 19]","[-4, 19, -9, 10, 13, 23, -6, -9]","[-4, 12, 15, 25, -2, -7, -7, 21]","[-12, 20, 26, 46, -8, -18, -18, 38]","[-0.16666666666666666, 0.1, 0.07692307692307693, 0.043478260869565216, -0.25, -0.1111111111111111, -0.1111111111111111, 0.05263157894736842]","[-6, 10, 2, 13, 23, -4, -9, -9, 19]","[-6, 10, 13, -4, -9, -9, 19]",36,36,40,72,0.17692307692307693,36,23,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
313,[16],[16],[18],[32],[0.0625],"[2, 16]",[],error,error,error,error,error,18,error,error,error,error,error,error,error,error,error,error,error
314,[12],[12],[14],[24],[0.08333333333333333],"[12, 2]",[],error,error,error,error,error,14,error,error,error,error,error,error,error,error,error,error,error
315,"[-15, 4, -9, 5, 21, -17, -13, -21, 8]","[-21, -9, 5, -15, 4, -13, 21, 8, -17]","[-13, 6, -7, 7, 23, -15, -11, -19, 10]","[-30, 8, -18, 10, 42, -34, -26, -42, 16]","[-0.06666666666666667, 0.25, -0.1111111111111111, 0.2, 0.047619047619047616, -0.058823529411764705, -0.07692307692307693, -0.047619047619047616, 0.125]","[-15, 4, -9, 2, 5, 21, -17, -13, -21, 8]","[-15, 4, 5, 21, -17, -13, -21, 8]",26,29,30,52,0.24761904761904763,26,26,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
316,"[-9, 20, 16, 11]","[16, -9, 20, 11]","[-7, 22, 18, 13]","[-18, 40, 32, 22]","[-0.1111111111111111, 0.05, 0.0625, 0.09090909090909091]","[2, -9, 20, 16, 11]","[-9, 20, 11]",36,31,40,72,0.1534090909090909,36,31,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
317,[-5],[-5],[-3],[-10],[-0.2],"[-5, 2]",[],error,error,error,error,error,-3,error,error,error,error,error,error,error,error,error,error,error
318,"[5, 29, -5, -19, 6, -18, 18, -9, 7, 2, 28]","[18, 5, 2, -9, 6, -5, 29, 7, 28, -18, -19]","[7, 31, -3, -17, 8, -16, 20, -7, 9, 4, 30]","[10, 58, -10, -38, 12, -36, 36, -18, 14, 4, 56]","[0.2, 0.034482758620689655, -0.2, -0.05263157894736842, 0.16666666666666666, -0.05555555555555555, 0.05555555555555555, -0.1111111111111111, 0.14285714285714285, 0.5, 0.03571428571428571]","[5, 29, 2, -5, -19, 6, -18, 18, -9, 7, 2, 28]","[5, 29, -5, -19, 6, -18, -9, 7, 2, 28]",34,36,38,68,0.6428571428571428,34,34,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
319,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
320,"[15, 21, 12, -16, 10, -21]","[-16, -21, 10, 12, 21, 15]","[17, 23, 14, -14, 12, -19]","[30, 42, 24, -32, 20, -42]","[0.06666666666666667, 0.047619047619047616, 0.08333333333333333, -0.0625, 0.1, -0.047619047619047616]","[15, 21, 12, -16, 2, 10, -21]","[21, 12, -16, 10, -21]",36,36,40,72,0.13095238095238093,36,33,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
321,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
322,"[-15, -15, -16, -6, -1, -2, 2, -7, -27, -16]","[-15, -2, -15, -16, -27, -1, -6, -7, 2, -16]","[-13, -13, -14, -4, 1, 0, 4, -5, -25, -14]","[-30, -30, -32, -12, -2, -4, 4, -14, -54, -32]","[-0.06666666666666667, -0.06666666666666667, -0.0625, -0.16666666666666666, -1.0, -0.5, 0.5, -0.14285714285714285, -0.037037037037037035, -0.0625]","[-15, -15, -16, -6, -1, -2, 2, 2, -7, -27, -16]","[-15, -15, -16, -1, -2, 2, -7, -27, -16]",0,-5,4,0,0.35714285714285715,4,0,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
323,"[7, -15, 9, 2, -14, 8, 1, -5, 17, -4, 6]","[1, 17, -5, 9, 2, 7, 6, -15, 8, -14, -4]","[9, -13, 11, 4, -12, 10, 3, -3, 19, -2, 8]","[14, -30, 18, 4, -28, 16, 2, -10, 34, -8, 12]","[0.14285714285714285, -0.06666666666666667, 0.1111111111111111, 0.5, -0.07142857142857142, 0.125, 1.0, -0.2, 0.058823529411764705, -0.25, 0.16666666666666666]","[7, -15, 9, 2, 2, -14, 8, 1, -5, 17, -4, 6]","[7, -15, 9, 2, -14, 8, 1, -5, 17, 6]",13,18,17,26,1.125,13,23,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
324,"[14, -1, 17, -9, -17, -10, 9, -4, 13, 8, -3, 11, 14, -15]","[-9, -15, 8, -3, 14, 11, 17, 14, -17, 9, -1, -4, -10, 13]","[16, 1, 19, -7, -15, -8, 11, -2, 15, 10, -1, 13, 16, -13]","[28, -2, 34, -18, -34, -20, 18, -8, 26, 16, -6, 22, 28, -30]","[0.07142857142857142, -1.0, 0.058823529411764705, -0.1111111111111111, -0.058823529411764705, -0.1, 0.1111111111111111, -0.25, 0.07692307692307693, 0.125, -0.3333333333333333, 0.09090909090909091, 0.07142857142857142, -0.06666666666666667]","[14, 2, -1, 17, -9, -17, -10, 9, -4, 13, 8, -3, 11, 14, -15]","[14, -1, -9, -17, -10, 9, -4, 13, 8, -3, 11, 14, -15]",25,31,29,50,0.20192307692307693,25,25,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
325,"[-12, -4, 15, -5, 12, -3, -17, 16, 21]","[12, -17, 15, 16, -12, 21, -5, -4, -3]","[-10, -2, 17, -3, 14, -1, -15, 18, 23]","[-24, -8, 30, -10, 24, -6, -34, 32, 42]","[-0.08333333333333333, -0.25, 0.06666666666666667, -0.2, 0.08333333333333333, -0.3333333333333333, -0.058823529411764705, 0.0625, 0.047619047619047616]","[-12, -4, 15, -5, 12, -3, -17, 16, 21, 2]","[-12, -4, 15, -5, 12, -3, 16, 21]",37,31,41,74,0.11011904761904762,37,37,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
326,"[-8, 0, -19, 12, 4, -7, -20, -24, 9, -25, 5]","[-24, 4, -8, -7, -20, 12, 5, 9, 0, -19, -25]","[-6, 2, -17, 14, 6, -5, -18, -22, 11, -23, 7]","[-16, 0, -38, 24, 8, -14, -40, -48, 18, -50, 10]","[-0.125, 'ZeroDivisionError', -0.05263157894736842, 0.08333333333333333, 0.25, -0.14285714285714285, -0.05, -0.041666666666666664, 0.1111111111111111, -0.04, 0.2]","[2, -8, 0, -19, 12, 4, -7, -20, -24, 9, -25, 5]","[-8, 0, -19, 12, 4, -7, -20, 9, -25, 5]",16,17,20,32,error,16,16,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
327,"[3, -22, -1, -22, 18]","[-22, 18, -22, 3, -1]","[5, -20, 1, -20, 20]","[6, -44, -2, -44, 36]","[0.3333333333333333, -0.045454545454545456, -1.0, -0.045454545454545456, 0.05555555555555555]","[3, -22, 2, -1, -22, 18]","[-22, -1, -22, 18]",-4,2,0,-8,0.28787878787878785,1,-4,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
328,"[-13, 9, 15, -25, 16, -7, 20, 5]","[15, -7, -25, 20, 16, 5, 9, -13]","[-11, 11, 17, -23, 18, -5, 22, 7]","[-26, 18, 30, -50, 32, -14, 40, 10]","[-0.07692307692307693, 0.1111111111111111, 0.06666666666666667, -0.04, 0.0625, -0.14285714285714285, 0.05, 0.2]","[2, -13, 9, 15, -25, 16, -7, 20, 5]","[-13, 9, 15, -25, 16, 20, 5]",25,36,29,50,0.25,25,36,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
329,"[23, -8, 17, 1, -2, 12, -13, 14, 26, 6]","[12, 26, 23, 14, -13, -8, -2, 6, 1, 17]","[25, -6, 19, 3, 0, 14, -11, 16, 28, 8]","[46, -16, 34, 2, -4, 24, -26, 28, 52, 12]","[0.043478260869565216, -0.125, 0.058823529411764705, 1.0, -0.5, 0.08333333333333333, -0.07692307692307693, 0.07142857142857142, 0.038461538461538464, 0.16666666666666666]","[23, -8, 17, 1, -2, 12, -13, 2, 14, 26, 6]","[23, -8, 17, 1, -2, 12, 14, 26, 6]",40,49,44,80,1.0588235294117647,40,40,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
330,"[18, -2, -3, -10, 13, -11, -5, -9, -9, 2, 16]","[-2, -5, -10, 16, -9, -3, -9, 13, 18, -11, 2]","[20, 0, -1, -8, 15, -9, -3, -7, -7, 4, 18]","[36, -4, -6, -20, 26, -22, -10, -18, -18, 4, 32]","[0.05555555555555555, -0.5, -0.3333333333333333, -0.1, 0.07692307692307693, -0.09090909090909091, -0.2, -0.1111111111111111, -0.1111111111111111, 0.5, 0.0625]","[18, -2, -3, 2, -10, 13, -11, -5, -9, -9, 2, 16]","[18, -2, -3, -10, -11, -5, -9, -9, 2, 16]",18,31,22,36,0.5625,18,18,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
331,"[-21, 6, 21, -14, 5, 5, -17, 15, -1, -2, 11, 0]","[21, -1, 6, 15, 5, -14, 11, -17, -21, -2, 0, 5]","[-19, 8, 23, -12, 7, 7, -15, 17, 1, 0, 13, 2]","[-42, 12, 42, -28, 10, 10, -34, 30, -2, -4, 22, 0]","[-0.047619047619047616, 0.16666666666666666, 0.047619047619047616, -0.07142857142857142, 0.2, 0.2, -0.058823529411764705, 0.06666666666666667, -1.0, -0.5, 0.09090909090909091, 'ZeroDivisionError']","[-21, 6, 21, -14, 5, 2, 5, -17, 15, -1, -2, 11, 0]","[-21, 21, -14, 5, 5, -17, 15, -1, -2, 11, 0]",27,21,31,54,error,27,14,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
332,"[13, -10, 17, 9, -1, 13]","[13, 17, -1, 9, -10, 13]","[15, -8, 19, 11, 1, 15]","[26, -20, 34, 18, -2, 26]","[0.07692307692307693, -0.1, 0.058823529411764705, 0.1111111111111111, -1.0, 0.07692307692307693]","[13, -10, 17, 9, -1, 13, 2]","[13, -10, 17, 9, 13]",26,30,30,52,0.16993464052287582,26,26,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
333,"[14, 16, 11, 7, -11, -8, -5, 23, -23, 8, -2, 17]","[-11, 17, -23, -2, 8, 14, -8, 11, 23, -5, 7, 16]","[16, 18, 13, 9, -9, -6, -3, 25, -21, 10, 0, 19]","[28, 32, 22, 14, -22, -16, -10, 46, -46, 16, -4, 34]","[0.07142857142857142, 0.0625, 0.09090909090909091, 0.14285714285714285, -0.09090909090909091, -0.125, -0.2, 0.043478260869565216, -0.043478260869565216, 0.125, -0.5, 0.058823529411764705]","[14, 2, 16, 11, 7, -11, -8, -5, 23, -23, 8, -2, 17]","[16, 11, 7, -11, -8, -5, 23, -23, 8, -2, 17]",30,34,34,60,0.23376623376623376,27,27,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
334,"[14, -22, -18, 11, -9]","[11, -9, 14, -18, -22]","[16, -20, -16, 13, -7]","[28, -44, -36, 22, -18]","[0.07142857142857142, -0.045454545454545456, -0.05555555555555555, 0.09090909090909091, -0.1111111111111111]","[14, 2, -22, -18, 11, -9]","[-22, -18, 11, -9]",2,5,6,4,0.03535353535353536,16,2,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
335,"[-18, 18, 4, -5, 24, -13, -5]","[24, 18, 4, -18, -5, -13, -5]","[-16, 20, 6, -3, 26, -11, -3]","[-36, 36, 8, -10, 48, -26, -10]","[-0.05555555555555555, 0.05555555555555555, 0.25, -0.2, 0.041666666666666664, -0.07692307692307693, -0.2]","[-18, 18, 4, -5, 24, 2, -13, -5]","[-18, 18, 4, -5, 24, -13]",22,42,26,44,0.3055555555555556,26,22,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
336,"[24, 13, -6, 18, 1, -7, -9, -3]","[-6, 24, 1, -9, -3, 13, 18, -7]","[26, 15, -4, 20, 3, -5, -7, -1]","[48, 26, -12, 36, 2, -14, -18, -6]","[0.041666666666666664, 0.07692307692307693, -0.16666666666666666, 0.05555555555555555, 1.0, -0.14285714285714285, -0.1111111111111111, -0.3333333333333333]","[24, 13, 2, -6, 18, 1, -7, -9, -3]","[24, 13, -6, 18, -7, -9, -3]",37,31,41,74,1.0555555555555556,37,37,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
337,"[27, -6, 23]","[-6, 23, 27]","[29, -4, 25]","[54, -12, 46]","[0.037037037037037035, -0.16666666666666666, 0.043478260869565216]","[2, 27, -6, 23]","[27, -6]",21,50,25,42,-0.12318840579710144,29,21,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
338,"[6, 18, -5, -20, 0, 21]","[0, 18, 21, -5, -20, 6]","[8, 20, -3, -18, 2, 23]","[12, 36, -10, -40, 0, 42]","[0.16666666666666666, 0.05555555555555555, -0.2, -0.05, 'ZeroDivisionError', 0.047619047619047616]","[6, 18, -5, -20, 2, 0, 21]","[18, -5, -20, 0, 21]",24,39,28,48,error,24,21,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
