,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1628,"[-23, -18, 1, 6, 10, 13]","[-23, -18, 1, 6, 10, 13]","[-21, -16, 3, 8, 12, 15]","[-46, -36, 2, 12, 20, 26]","[-0.05555555555555555, -0.043478260869565216, 0.07692307692307693, 0.1, 0.16666666666666666, 1.0]","[-23, -18, 1, 2, 6, 10, 13]","[-23, -18, 6, 10, 13]",3.5,3.5,5.5,7.0,0.08846153846153847,2.0,6,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
1629,"[-16, -13, -7, -2, -2, -2, 2, 7, 7, 9]","[-16, -13, -7, -2, -2, -2, 2, 7, 7, 9]","[-14, -11, -5, 0, 0, 0, 4, 9, 9, 11]","[-32, -26, -14, -4, -4, -4, 4, 14, 14, 18]","[-0.5, -0.5, -0.5, -0.14285714285714285, -0.07692307692307693, -0.0625, 0.1111111111111111, 0.14285714285714285, 0.14285714285714285, 0.5]","[-16, -13, -7, -2, -2, -2, 2, 2, 7, 7, 9]","[-16, -13, -7, -2, -2, 2, 7, 7, 9]",-2.0,-2.0,0.0,-4.0,-0.06971153846153846,-2.0,-2,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1630,"[-18, -9]","[-18, -9]","[-16, -7]","[-36, -18]","[-0.1111111111111111, -0.05555555555555555]","[-18, -9, 2]",[-18],-13.5,-13.5,-11.5,-27.0,-0.08333333333333333,-9.0,-18,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1631,"[-29, -27, -24, -23, -17, -11, -7, 0, 7, 7, 12, 18]","[-29, -27, -24, -23, -17, -11, -7, 0, 7, 7, 12, 18]","[-27, -25, -22, -21, -15, -9, -5, 2, 9, 9, 14, 20]","[-58, -54, -48, -46, -34, -22, -14, 0, 14, 14, 24, 36]","[0.05555555555555555, -0.037037037037037035, 'ZeroDivisionError', -0.09090909090909091, 0.08333333333333333, -0.043478260869565216, 0.14285714285714285, -0.041666666666666664, 0.14285714285714285, -0.058823529411764705, -0.034482758620689655, -0.14285714285714285]","[-29, -27, -24, -23, -17, -11, -7, 0, 2, 7, 7, 12, 18]","[-29, -27, -23, -17, -11, -7, 0, 7, 7, 12, 18]",-9.0,-9.0,-7.0,-18.0,error,-7.0,-7,No-violate,Violate,error,No-violate,Violate,0,1,error,0,1
1632,"[-33, -27, -9, -5, -1, 1, 6, 13, 15, 16, 21, 22, 25]","[-33, -27, -9, -5, -1, 1, 6, 13, 15, 16, 21, 22, 25]","[-31, -25, -7, -3, 1, 3, 8, 15, 17, 18, 23, 24, 27]","[-66, -54, -18, -10, -2, 2, 12, 26, 30, 32, 42, 44, 50]","[-1.0, -0.2, -0.1111111111111111, -0.037037037037037035, -0.030303030303030304, 0.04, 0.045454545454545456, 0.047619047619047616, 0.0625, 0.06666666666666667, 0.07692307692307693, 0.16666666666666666, 1.0]","[-33, -27, -9, -5, -1, 1, 2, 6, 13, 15, 16, 21, 22, 25]","[-33, -27, -9, -5, -1, 1, 6, 13, 15, 21, 22, 25]",6,6,8,12,0.045454545454545456,4.0,3.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1633,"[-10, -3, -3, -1, 1, 4, 6, 8, 9, 18]","[-10, -3, -3, -1, 1, 4, 6, 8, 9, 18]","[-8, -1, -1, 1, 3, 6, 8, 10, 11, 20]","[-20, -6, -6, -2, 2, 8, 12, 16, 18, 36]","[-1.0, -0.3333333333333333, -0.3333333333333333, -0.1, 0.05555555555555555, 0.1111111111111111, 0.125, 0.16666666666666666, 0.25, 1.0]","[-10, -3, -3, -1, 1, 2, 4, 6, 8, 9, 18]","[-10, -3, -3, -1, 1, 6, 8, 9, 18]",2.5,2.5,4.5,5.0,0.08333333333333333,2.0,1,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1634,"[-18, -9, -7, 0, 1, 4, 10]","[-18, -9, -7, 0, 1, 4, 10]","[-16, -7, -5, 2, 3, 6, 12]","[-36, -18, -14, 0, 2, 8, 20]","[-0.1111111111111111, -0.14285714285714285, 'ZeroDivisionError', -0.05555555555555555, 0.1, 1.0, 0.25]","[-18, -9, -7, 0, 1, 2, 4, 10]","[-9, -7, 0, 1, 4, 10]",0,0,2,0,error,0.5,0.5,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
1635,"[-13, -9, -6, -5, -1, -1, 1, 2, 9, 22]","[-13, -9, -6, -5, -1, -1, 1, 2, 9, 22]","[-11, -7, -4, -3, 1, 1, 3, 4, 11, 24]","[-26, -18, -12, -10, -2, -2, 2, 4, 18, 44]","[-1.0, -1.0, -0.2, -0.16666666666666666, -0.1111111111111111, -0.07692307692307693, 0.045454545454545456, 0.1111111111111111, 0.5, 1.0]","[-13, -9, -6, -5, -1, -1, 1, 2, 2, 9, 22]","[-13, -9, -6, -5, -1, -1, 1, 2, 9]",-1.0,-1.0,1.0,-2.0,-0.09401709401709402,-1.0,-1,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1636,"[-7, 12, 13]","[-7, 12, 13]","[-5, 14, 15]","[-14, 24, 26]","[-0.14285714285714285, 0.07692307692307693, 0.08333333333333333]","[-7, 2, 12, 13]","[12, 13]",12,12,14,24,0.07692307692307693,7.0,12.5,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
1637,"[-32, -20, -17, -13, -2, 4, 11, 24]","[-32, -20, -17, -13, -2, 4, 11, 24]","[-30, -18, -15, -11, 0, 6, 13, 26]","[-64, -40, -34, -26, -4, 8, 22, 48]","[-0.5, -0.07692307692307693, -0.058823529411764705, -0.05, -0.03125, 0.041666666666666664, 0.09090909090909091, 0.25]","[-32, -20, -17, -13, -2, 2, 4, 11, 24]","[-32, -20, -17, -13, -2, 4, 24]",-7.5,-7.5,-5.5,-15.0,-0.040625,-2.0,-13,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1638,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
1639,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
1640,"[-16, -8, 0, 8, 14, 17]","[-16, -8, 0, 8, 14, 17]","[-14, -6, 2, 10, 16, 19]","[-32, -16, 0, 16, 28, 34]","['ZeroDivisionError', 0.07142857142857142, 0.125, 0.058823529411764705, -0.0625, -0.125]","[-16, -8, 0, 2, 8, 14, 17]","[-16, 0, 8, 14, 17]",4.0,4.0,6.0,8.0,error,2.0,8,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
1641,"[-29, -27, -13, -6, -5, 4, 5, 13, 17, 17, 20]","[-29, -27, -13, -6, -5, 4, 5, 13, 17, 17, 20]","[-27, -25, -11, -4, -3, 6, 7, 15, 19, 19, 22]","[-58, -54, -26, -12, -10, 8, 10, 26, 34, 34, 40]","[-0.2, -0.16666666666666666, -0.07692307692307693, -0.037037037037037035, -0.034482758620689655, 0.05, 0.058823529411764705, 0.058823529411764705, 0.07692307692307693, 0.2, 0.25]","[-29, -27, -13, -6, -5, 2, 4, 5, 13, 17, 17, 20]","[-29, -27, -13, -6, -5, 4, 5, 13, 17, 17]",4,4,6,8,0.05,3.0,-0.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1642,"[-10, -4, 22]","[-10, -4, 22]","[-8, -2, 24]","[-20, -8, 44]","[-0.25, -0.1, 0.045454545454545456]","[-10, -4, 2, 22]","[-4, 22]",-4,-4,-2,-8,-0.1,-1.0,9.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1643,"[-17, -15, -13, -13, -9, 4]","[-17, -15, -13, -13, -9, 4]","[-15, -13, -11, -11, -7, 6]","[-34, -30, -26, -26, -18, 8]","[-0.1111111111111111, -0.07692307692307693, -0.07692307692307693, -0.06666666666666667, -0.058823529411764705, 0.25]","[-17, -15, -13, -13, -9, 2, 4]","[-15, -13, -13, -9, 4]",-13.0,-13.0,-11.0,-26.0,-0.07179487179487179,-13.0,-13,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1644,"[-31, -30, -24, -23, -22, -20, -20, -19, -18, -12, -9, 12, 13, 15]","[-31, -30, -24, -23, -22, -20, -20, -19, -18, -12, -9, 12, 13, 15]","[-29, -28, -22, -21, -20, -18, -18, -17, -16, -10, -7, 14, 15, 17]","[-62, -60, -48, -46, -44, -40, -40, -38, -36, -24, -18, 24, 26, 30]","[-0.1111111111111111, -0.08333333333333333, -0.05555555555555555, -0.05263157894736842, -0.05, -0.05, -0.045454545454545456, -0.043478260869565216, -0.041666666666666664, -0.03333333333333333, -0.03225806451612903, 0.06666666666666667, 0.07692307692307693, 0.08333333333333333]","[-31, -30, -24, -23, -22, -20, -20, -19, -18, -12, -9, 2, 12, 13, 15]","[-31, -30, -24, -23, -22, -20, -20, -19, -18, -12, -9, 13, 15]",-19.5,-19.5,-17.5,-39.0,-0.044466403162055336,-19.0,-20,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1645,"[-14, -7, -5, 6, 15, 18, 20, 22, 23, 26]","[-14, -7, -5, 6, 15, 18, 20, 22, 23, 26]","[-12, -5, -3, 8, 17, 20, 22, 24, 25, 28]","[-28, -14, -10, 12, 30, 36, 40, 44, 46, 52]","[-0.2, -0.14285714285714285, -0.07142857142857142, 0.038461538461538464, 0.043478260869565216, 0.045454545454545456, 0.05, 0.05555555555555555, 0.06666666666666667, 0.16666666666666666]","[-14, -7, -5, 2, 6, 15, 18, 20, 22, 23, 26]","[-14, -7, -5, 6, 15, 18, 20, 22, 26]",16.5,16.5,18.5,33.0,0.044466403162055336,15.0,15,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1646,"[-11, -3, -1, 1, 1, 6, 10, 16, 17, 18, 21, 29, 30]","[-11, -3, -1, 1, 1, 6, 10, 16, 17, 18, 21, 29, 30]","[-9, -1, 1, 3, 3, 8, 12, 18, 19, 20, 23, 31, 32]","[-22, -6, -2, 2, 2, 12, 20, 32, 34, 36, 42, 58, 60]","[-1.0, -0.3333333333333333, -0.09090909090909091, 0.03333333333333333, 0.034482758620689655, 0.047619047619047616, 0.05555555555555555, 0.058823529411764705, 0.0625, 0.1, 0.16666666666666666, 1.0, 1.0]","[-11, -3, -1, 1, 1, 2, 6, 10, 16, 17, 18, 21, 29, 30]","[-11, -3, -1, 1, 1, 10, 16, 17, 18, 21, 29, 30]",10,10,12,20,0.05555555555555555,8.0,13.0,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
1647,"[-25, -2, 8, 10, 22]","[-25, -2, 8, 10, 22]","[-23, 0, 10, 12, 24]","[-50, -4, 16, 20, 44]","[-0.5, -0.04, 0.045454545454545456, 0.1, 0.125]","[-25, -2, 2, 8, 10, 22]","[-2, 8, 10, 22]",8,8,10,16,0.045454545454545456,5.0,9.0,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
1648,"[-5, -1, 12]","[-5, -1, 12]","[-3, 1, 14]","[-10, -2, 24]","[-1.0, -0.2, 0.08333333333333333]","[-5, -1, 2, 12]","[-1, 12]",-1,-1,1,-2,-0.2,0.5,5.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1649,"[-19, -17, -14, -13, -8, 4, 6, 25, 27, 28]","[-19, -17, -14, -13, -8, 4, 6, 25, 27, 28]","[-17, -15, -12, -11, -6, 6, 8, 27, 29, 30]","[-38, -34, -28, -26, -16, 8, 12, 50, 54, 56]","[-0.125, -0.07692307692307693, -0.07142857142857142, -0.058823529411764705, -0.05263157894736842, 0.03571428571428571, 0.037037037037037035, 0.04, 0.16666666666666666, 0.25]","[-19, -17, -14, -13, -8, 2, 4, 6, 25, 27, 28]","[-19, -17, -13, -8, 4, 6, 25, 27, 28]",-2.0,-2.0,0.0,-4.0,-0.008458646616541353,2.0,4,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1650,"[-33, -32, -20, -13, -5, 20, 26, 28, 28]","[-33, -32, -20, -13, -5, 20, 26, 28, 28]","[-31, -30, -18, -11, -3, 22, 28, 30, 30]","[-66, -64, -40, -26, -10, 40, 52, 56, 56]","[-0.2, -0.07692307692307693, -0.05, -0.03125, -0.030303030303030304, 0.03571428571428571, 0.03571428571428571, 0.038461538461538464, 0.05]","[-33, -32, -20, -13, -5, 2, 20, 26, 28, 28]","[-33, -32, -20, -5, 20, 26, 28, 28]",-5,-5,-3,-10,-0.030303030303030304,-1.5,7.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1651,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
1652,"[-8, 15, 16, 16]","[-8, 15, 16, 16]","[-6, 17, 18, 18]","[-16, 30, 32, 32]","[-0.125, 0.0625, 0.0625, 0.06666666666666667]","[-8, 2, 15, 16, 16]","[-8, 16, 16]",15.5,15.5,17.5,31.0,0.0625,15.0,16,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
1653,"[-25, -23, -23, -17, -11, -10, -10, -6, -1, 3, 6, 14, 21]","[-25, -23, -23, -17, -11, -10, -10, -6, -1, 3, 6, 14, 21]","[-23, -21, -21, -15, -9, -8, -8, -4, 1, 5, 8, 16, 23]","[-50, -46, -46, -34, -22, -20, -20, -12, -2, 6, 12, 28, 42]","[-1.0, -0.16666666666666666, -0.1, -0.1, -0.09090909090909091, -0.058823529411764705, -0.043478260869565216, -0.043478260869565216, -0.04, 0.047619047619047616, 0.07142857142857142, 0.16666666666666666, 0.3333333333333333]","[-25, -23, -23, -17, -11, -10, -10, -6, -1, 2, 3, 6, 14, 21]","[-25, -23, -23, -17, -11, -10, -10, -6, -1, 3, 14, 21]",-10,-10,-8,-20,-0.043478260869565216,-8.0,-10.0,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1654,"[-15, -3, -3, 1, 2, 3, 16]","[-15, -3, -3, 1, 2, 3, 16]","[-13, -1, -1, 3, 4, 5, 18]","[-30, -6, -6, 2, 4, 6, 32]","[-0.3333333333333333, -0.3333333333333333, -0.06666666666666667, 0.0625, 0.3333333333333333, 0.5, 1.0]","[-15, -3, -3, 1, 2, 2, 3, 16]","[-15, -3, -3, 1, 2, 3]",1,1,3,2,0.0625,1.5,-1.0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1655,"[-26, -11, -10, -9, -5, -4, 2, 11, 12, 13]","[-26, -11, -10, -9, -5, -4, 2, 11, 12, 13]","[-24, -9, -8, -7, -3, -2, 4, 13, 14, 15]","[-52, -22, -20, -18, -10, -8, 4, 22, 24, 26]","[-0.25, -0.2, -0.1111111111111111, -0.1, -0.09090909090909091, -0.038461538461538464, 0.07692307692307693, 0.08333333333333333, 0.09090909090909091, 0.5]","[-26, -11, -10, -9, -5, -4, 2, 2, 11, 12, 13]","[-26, -11, -10, -9, -5, -4, 2, 11, 12]",-4.5,-4.5,-2.5,-9.0,-0.06468531468531469,-4.0,-5,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1656,"[-27, -22, -20, -9, -9, -1, 3, 5, 7, 14, 14]","[-27, -22, -20, -9, -9, -1, 3, 5, 7, 14, 14]","[-25, -20, -18, -7, -7, 1, 5, 7, 9, 16, 16]","[-54, -44, -40, -18, -18, -2, 6, 10, 14, 28, 28]","[-1.0, -0.1111111111111111, -0.1111111111111111, -0.05, -0.045454545454545456, -0.037037037037037035, 0.07142857142857142, 0.07142857142857142, 0.14285714285714285, 0.2, 0.3333333333333333]","[-27, -22, -20, -9, -9, -1, 2, 3, 5, 7, 14, 14]","[-27, -22, -20, -9, -9, -1, 3, 5, 7, 14]",-1,-1,1,-2,-0.037037037037037035,0.5,-5.0,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1657,[8],[8],[10],[16],[0.125],"[2, 8]",[],8,8,10,16,0.125,5.0,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
1658,"[-23, -21, -16, -7, -5, 1]","[-23, -21, -16, -7, -5, 1]","[-21, -19, -14, -5, -3, 3]","[-46, -42, -32, -14, -10, 2]","[-0.2, -0.14285714285714285, -0.0625, -0.047619047619047616, -0.043478260869565216, 1.0]","[-23, -21, -16, -7, -5, 1, 2]","[-23, -21, -16, -7, -5]",-11.5,-11.5,-9.5,-23.0,-0.05505952380952381,-7.0,-16,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1659,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
1660,"[-18, -10, -6, -5, -2, 4, 5, 10, 13, 20]","[-18, -10, -6, -5, -2, 4, 5, 10, 13, 20]","[-16, -8, -4, -3, 0, 6, 7, 12, 15, 22]","[-36, -20, -12, -10, -4, 8, 10, 20, 26, 40]","[-0.5, -0.2, -0.16666666666666666, -0.1, -0.05555555555555555, 0.05, 0.07692307692307693, 0.1, 0.2, 0.25]","[-18, -10, -6, -5, -2, 2, 4, 5, 10, 13, 20]","[-18, -6, -5, -2, 4, 5, 10, 13, 20]",1.0,1.0,3.0,2.0,-0.002777777777777775,2.0,4,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1661,"[-7, -6, -4, 0, 18]","[-7, -6, -4, 0, 18]","[-5, -4, -2, 2, 20]","[-14, -12, -8, 0, 36]","[-0.16666666666666666, 0.05555555555555555, -0.25, -0.14285714285714285, 'ZeroDivisionError']","[-7, -6, -4, 0, 2, 18]","[-7, -6, 0, 18]",-4,-4,-2,-8,error,-2.0,-3.0,No-violate,Violate,error,No-violate,Violate,0,1,error,0,1
1662,"[-26, -22, -21, -14, -11, -10, -7, -3, 1, 15]","[-26, -22, -21, -14, -11, -10, -7, -3, 1, 15]","[-24, -20, -19, -12, -9, -8, -5, -1, 3, 17]","[-52, -44, -42, -28, -22, -20, -14, -6, 2, 30]","[-0.3333333333333333, -0.14285714285714285, -0.1, -0.09090909090909091, -0.07142857142857142, -0.047619047619047616, -0.045454545454545456, -0.038461538461538464, 0.06666666666666667, 1.0]","[-26, -22, -21, -14, -11, -10, -7, -3, 1, 2, 15]","[-26, -22, -21, -14, -11, -10, -7, 1, 15]",-10.5,-10.5,-8.5,-21.0,-0.05952380952380952,-10.0,-11,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1663,"[1, 1, 2, 4, 4, 12, 17, 21]","[1, 1, 2, 4, 4, 12, 17, 21]","[3, 3, 4, 6, 6, 14, 19, 23]","[2, 2, 4, 8, 8, 24, 34, 42]","[0.047619047619047616, 0.058823529411764705, 0.08333333333333333, 0.25, 0.25, 0.5, 1.0, 1.0]","[1, 1, 2, 2, 4, 4, 12, 17, 21]","[1, 1, 2, 4, 12, 17, 21]",4.0,4.0,6.0,8.0,0.25,4.0,4,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1664,"[-8, -7, -5, 16, 16]","[-8, -7, -5, 16, 16]","[-6, -5, -3, 18, 18]","[-16, -14, -10, 32, 32]","[-0.2, -0.14285714285714285, -0.125, 0.0625, 0.0625]","[-8, -7, -5, 2, 16, 16]","[-7, -5, 16, 16]",-5,-5,-3,-10,-0.125,-1.5,5.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1665,"[-14, -14, -13, -5, -1, 0, 5, 6, 17]","[-14, -14, -13, -5, -1, 0, 5, 6, 17]","[-12, -12, -11, -3, 1, 2, 7, 8, 19]","[-28, -28, -26, -10, -2, 0, 10, 12, 34]","[0.2, -0.07142857142857142, 'ZeroDivisionError', -1.0, 0.058823529411764705, -0.07692307692307693, -0.2, -0.07142857142857142, 0.16666666666666666]","[-14, -14, -13, -5, -1, 0, 2, 5, 6, 17]","[-14, -14, -13, -5, -1, 5, 6, 17]",-1,-1,1,-2,error,-0.5,-3.0,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
1666,"[-21, -16, 8, 15, 16, 16]","[-21, -16, 8, 15, 16, 16]","[-19, -14, 10, 17, 18, 18]","[-42, -32, 16, 30, 32, 32]","[-0.0625, -0.047619047619047616, 0.0625, 0.0625, 0.06666666666666667, 0.125]","[-21, -16, 2, 8, 15, 16, 16]","[-21, -16, 8, 15, 16]",11.5,11.5,13.5,23.0,0.0625,8.0,8,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1667,"[-11, -5, 9, 12, 13, 18]","[-11, -5, 9, 12, 13, 18]","[-9, -3, 11, 14, 15, 20]","[-22, -10, 18, 24, 26, 36]","[-0.2, -0.09090909090909091, 0.05555555555555555, 0.07692307692307693, 0.08333333333333333, 0.1111111111111111]","[-11, -5, 2, 9, 12, 13, 18]","[-11, 9, 12, 13, 18]",10.5,10.5,12.5,21.0,0.06623931623931624,9.0,12,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
1668,"[-9, -7, -6, 3]","[-9, -7, -6, 3]","[-7, -5, -4, 5]","[-18, -14, -12, 6]","[-0.16666666666666666, -0.14285714285714285, -0.1111111111111111, 0.3333333333333333]","[-9, -7, -6, 2, 3]","[-7, -6, 3]",-6.5,-6.5,-4.5,-13.0,-0.12698412698412698,-6.0,-6,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1669,[-29],[-29],[-27],[-58],[-0.034482758620689655],"[-29, 2]",[],-29,-29,-27,-58,-0.034482758620689655,-13.5,error,No-violate,Violate,Violate,No-violate,error,0,1,1,0,error
1670,"[-19, -19, -10, -9, -6, -5, -4, -4, -2, 1, 19, 23]","[-19, -19, -10, -9, -6, -5, -4, -4, -2, 1, 19, 23]","[-17, -17, -8, -7, -4, -3, -2, -2, 0, 3, 21, 25]","[-38, -38, -20, -18, -12, -10, -8, -8, -4, 2, 38, 46]","[-0.5, -0.25, -0.25, -0.2, -0.16666666666666666, -0.1111111111111111, -0.1, -0.05263157894736842, -0.05263157894736842, 0.043478260869565216, 0.05263157894736842, 1.0]","[-19, -19, -10, -9, -6, -5, -4, -4, -2, 1, 2, 19, 23]","[-19, -19, -10, -9, -5, -4, -4, -2, 1, 19, 23]",-4.5,-4.5,-2.5,-9.0,-0.10555555555555556,-4.0,-4,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1671,"[-25, -10, -6, -5, -3, -3, 8, 9, 14, 15, 15]","[-25, -10, -6, -5, -3, -3, 8, 9, 14, 15, 15]","[-23, -8, -4, -3, -1, -1, 10, 11, 16, 17, 17]","[-50, -20, -12, -10, -6, -6, 16, 18, 28, 30, 30]","[-0.3333333333333333, -0.3333333333333333, -0.2, -0.16666666666666666, -0.1, -0.04, 0.06666666666666667, 0.06666666666666667, 0.07142857142857142, 0.1111111111111111, 0.125]","[-25, -10, -6, -5, -3, -3, 2, 8, 9, 14, 15, 15]","[-25, -6, -5, -3, -3, 8, 9, 14, 15, 15]",-3,-3,-1,-6,-0.04,-0.5,2.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1672,"[-4, -2, -1, 2, 3, 5, 12, 18, 19, 21, 23]","[-4, -2, -1, 2, 3, 5, 12, 18, 19, 21, 23]","[-2, 0, 1, 4, 5, 7, 14, 20, 21, 23, 25]","[-8, -4, -2, 4, 6, 10, 24, 36, 38, 42, 46]","[-1.0, -0.5, -0.25, 0.043478260869565216, 0.047619047619047616, 0.05263157894736842, 0.05555555555555555, 0.08333333333333333, 0.2, 0.3333333333333333, 0.5]","[-4, -2, -1, 2, 2, 3, 5, 12, 18, 19, 21, 23]","[-4, -2, -1, 2, 3, 12, 18, 19, 21, 23]",5,5,7,10,0.05263157894736842,4.0,7.5,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
1673,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
1674,"[-14, -14, -12, -3, -2, 0, 1, 10, 11]","[-14, -14, -12, -3, -2, 0, 1, 10, 11]","[-12, -12, -10, -1, 0, 2, 3, 12, 13]","[-28, -28, -24, -6, -4, 0, 2, 20, 22]","[0.1, 0.09090909090909091, -0.3333333333333333, -0.07142857142857142, -0.07142857142857142, -0.08333333333333333, -0.5, 'ZeroDivisionError', 1.0]","[-14, -14, -12, -3, -2, 0, 1, 2, 10, 11]","[-14, -14, -12, -3, -2, 0, 1, 10]",-2,-2,0,-4,error,-1.0,-2.5,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
1675,"[-13, -5, -3, -3, 2, 2, 6, 9, 12]","[-13, -5, -3, -3, 2, 2, 6, 9, 12]","[-11, -3, -1, -1, 4, 4, 8, 11, 14]","[-26, -10, -6, -6, 4, 4, 12, 18, 24]","[-0.3333333333333333, -0.3333333333333333, -0.2, -0.07692307692307693, 0.08333333333333333, 0.1111111111111111, 0.16666666666666666, 0.5, 0.5]","[-13, -5, -3, -3, 2, 2, 2, 6, 9, 12]","[-13, -5, -3, 2, 2, 6, 9, 12]",2,2,4,4,0.08333333333333333,2.0,2.0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1676,"[-17, -12, -5, -4, 11, 11, 12]","[-17, -12, -5, -4, 11, 11, 12]","[-15, -10, -3, -2, 13, 13, 14]","[-34, -24, -10, -8, 22, 22, 24]","[-0.25, -0.2, -0.08333333333333333, -0.058823529411764705, 0.08333333333333333, 0.09090909090909091, 0.09090909090909091]","[-17, -12, -5, -4, 2, 11, 11, 12]","[-17, -5, -4, 11, 11, 12]",-4,-4,-2,-8,-0.058823529411764705,-1.0,3.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1677,"[-18, -17, -14, 1, 13]","[-18, -17, -14, 1, 13]","[-16, -15, -12, 3, 15]","[-36, -34, -28, 2, 26]","[-0.07142857142857142, -0.058823529411764705, -0.05555555555555555, 0.07692307692307693, 1.0]","[-18, -17, -14, 1, 2, 13]","[-17, -14, 1, 13]",-14,-14,-12,-28,-0.05555555555555555,-6.5,-6.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1678,"[-24, -18, -16, -11, -8, -3, -3, 8, 8, 15]","[-24, -18, -16, -11, -8, -3, -3, 8, 8, 15]","[-22, -16, -14, -9, -6, -1, -1, 10, 10, 17]","[-48, -36, -32, -22, -16, -6, -6, 16, 16, 30]","[-0.3333333333333333, -0.3333333333333333, -0.125, -0.09090909090909091, -0.0625, -0.05555555555555555, -0.041666666666666664, 0.06666666666666667, 0.125, 0.125]","[-24, -18, -16, -11, -8, -3, -3, 2, 8, 8, 15]","[-24, -16, -11, -8, -3, -3, 8, 8, 15]",-5.5,-5.5,-3.5,-11.0,-0.059027777777777776,-3.0,-3,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1679,"[-20, -7]","[-20, -7]","[-18, -5]","[-40, -14]","[-0.14285714285714285, -0.05]","[-20, -7, 2]",[-20],-13.5,-13.5,-11.5,-27.0,-0.09642857142857142,-7.0,-20,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1680,"[-13, -3, -3, 19]","[-13, -3, -3, 19]","[-11, -1, -1, 21]","[-26, -6, -6, 38]","[-0.3333333333333333, -0.3333333333333333, -0.07692307692307693, 0.05263157894736842]","[-13, -3, -3, 2, 19]","[-13, -3, 19]",-3.0,-3.0,-1.0,-6.0,-0.20512820512820512,-3.0,-3,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
